,goldstein_DirectFX_IndiaChina,goldstein_DirectFX_IndiaPak,goldstein_OilSupply,goldstein_RiskOff_RusUkr,goldstein_Combined
2015-10-12,1.1701986194478,2.848850574712644,1.539479362546874,0.3915445939688922,2.848850574712644
2015-10-13,1.0598765815228264,2.580271381469072,1.394342889304618,2.169198312236287,2.580271381469072
2015-10-14,0.9599553010843572,2.3370128504194603,1.3205722742969903,1.964694243873732,2.3370128504194603
2015-10-15,0.8694542328276859,2.116687842313751,1.324935947970043,1.7794700697195218,2.116687842313751
2015-10-16,0.7874852736664555,1.9171342686432729,1.2000258417104004,1.6117081519943146,1.9171342686432729
2015-10-17,0.7132440476190475,1.7363938746814902,1.81247126079662,1.4597622131483,1.81247126079662
2015-10-18,0.646002012323944,1.5726930227819218,1.641598111701737,1.639066788655078,1.641598111701737
2015-10-19,0.5850993097239,1.424425287356322,1.4868342569792077,1.4845415777939517,1.4868342569792077
2015-10-20,0.5299382907614132,1.290135690734536,1.3466609713843107,1.3445844375916594,1.3466609713843107
2015-10-21,1.5142857142857142,1.1685064252097304,1.21970270952339,1.5823529411764707,1.5823529411764707
2015-10-22,1.3715244058853444,4.466666666666667,1.10471360738214,1.433174504041123,4.466666666666667
2015-10-23,1.2422221105258515,4.045565700378783,1.0005652564403509,1.2980600633297332,4.045565700378783
2015-10-24,3.183673469387755,3.6641645901674496,1.0093277377464565,1.1756837169936445,3.6641645901674496
2015-10-25,2.8835284005136623,3.3187205790725183,0.9196071904127828,1.0648445641708937,3.3187205790725183
2015-10-26,2.611679908922276,3.005843763545596,0.8329099941841019,1.3403030303030303,3.005843763545596
2015-10-27,2.36546029699351,2.7224638277233284,0.7543862919344541,1.4698013245033112,2.7224638277233284
2015-10-28,2.1424533678637507,2.4657999138715145,0.6832655166013348,1.3312338413690823,2.4657999138715145
2015-10-29,1.940470714856104,2.2333333333333334,0.6188497473613322,1.2057299927969216,2.2333333333333334
2015-10-30,1.757530246256273,2.022782850189392,0.5605068608088987,1.0920581871889217,2.022782850189392
2015-10-31,1.5918367346938775,1.8320822950837248,0.8825592492444727,0.9891029428901494,1.8320822950837248
2015-11-01,1.4417642002568312,1.6593602895362591,0.7993547971557063,0.8958539417686797,1.6593602895362591
2015-11-02,1.305839954461138,1.5029218817727978,0.8144727686760705,0.8113961147839932,1.5029218817727978
2015-11-03,1.182730148496755,1.3612319138616644,0.7376872604884599,0.7349006622516556,1.3612319138616644
2015-11-04,1.0712266839318754,1.232899956935757,0.6681408086504109,0.8337335620354489,1.232899956935757
2015-11-05,0.970235357428052,1.1166666666666667,1.0217891054472763,0.755132216826546,1.1166666666666667
2015-11-06,0.8787651231281363,1.9366515837104072,0.9254585726906468,0.6839411184278661,1.9366515837104072
2015-11-07,0.7959183673469388,1.754071168800688,0.8382097295818175,0.6194616559232414,1.754071168800688
2015-11-08,0.7208821001284156,1.5887037663858328,1.06639469269483,0.5610610808737856,1.5887037663858328
2015-11-09,0.6529199772305689,1.438926596720846,0.965858908619144,0.6042997542997544,1.438926596720846
2015-11-10,0.5913650742483775,1.3032698697887974,0.874801269876469,1.6464384828862164,1.6464384828862164
2015-11-11,0.5356133419659376,1.180402361989854,0.7923282116552343,1.4912182957048117,1.4912182957048117
2015-11-12,0.4851176787140259,1.0691183526072212,0.717630411160047,1.3506316990031395,1.3506316990031395
2015-11-13,0.4393825615640681,0.9683257918552036,1.1744523437951564,1.2232990914921096,1.2232990914921096
2015-11-14,0.3979591836734694,2.3843283582089554,1.0637292803254823,1.1079709356369414,2.3843283582089554
2015-11-15,0.3604410500642078,2.1674796747967475,1.3582957804178617,1.129103726082578,2.1674796747967475
2015-11-16,0.3264599886152844,1.963137633274451,1.2302406313942684,1.022655964121543,1.963137633274451
2015-11-17,0.2956825371241887,2.310377358490566,1.1142580525927588,0.9262437071055022,2.310377358490566
2015-11-18,0.2678066709829688,2.092563446964441,1.0092098863298784,0.8389208444009801,2.092563446964441
2015-11-19,0.2425588393570129,1.8952842328893449,0.914065276258058,0.7598304612182264,1.8952842328893449
2015-11-20,0.219691280782034,1.7166037802341447,0.8278905513888485,0.6881964295539063,1.7166037802341447
2015-11-21,0.1989795918367347,2.703361344537815,0.7498400638133741,0.6233157919089016,2.703361344537815
2015-11-22,0.1802205250321038,2.448498342804191,0.8805583326924556,0.564551863041289,2.448498342804191
2015-11-23,0.0546122047562004,2.217662890988715,0.7975425196843272,0.7674600952114252,2.217662890988715
2015-11-24,0.0114103132915872,4.267721518987342,0.7223531333347577,1.2778180719250527,4.267721518987342
2015-11-25,0.0103345907648555,3.865376372235141,0.654252326816471,1.6238501742160278,3.865376372235141
2015-11-26,0.0093602834162129,3.5009628516199385,0.9752834296869134,1.470759530006524,3.5009628516199385
2015-11-27,0.008477830194281,3.1709049024210265,0.8833372816319014,1.3321017107685702,3.1709049024210265
2015-11-28,0.0076785714285714,2.8719636072531576,0.8000594795005642,1.4987971569163476,2.8719636072531576
2015-11-29,0.0069546638505978,2.601205401993917,0.933785617367707,1.3574960529506,2.601205401993917
2015-11-30,0.0,2.3559732881969992,0.845751730999214,1.2295162993022075,2.3559732881969992
2015-12-01,0.0,2.133860759493671,0.76601735685815,1.1136020078761937,2.133860759493671
2015-12-02,0.0,1.9326881861175709,0.6938000473433161,1.00861569110527,1.9326881861175709
2015-12-03,0.0,1.750481425809969,0.6283911211462603,0.9135270995819376,1.750481425809969
2015-12-04,0.0,3.017391304347826,0.6623554016077381,0.8274031120377315,3.017391304347826
2015-12-05,0.0,2.732922708691962,0.8449313962873284,0.7493985784581738,2.732922708691962
2015-12-06,0.0,2.475272769866525,0.9839820359281438,0.6787480264753,2.475272769866525
2015-12-07,0.0,2.2419131231761784,0.8912158151506975,0.6147581496511038,2.2419131231761784
2015-12-08,0.0,2.030553768884468,0.8071952537482343,0.5568010039380968,2.030553768884468
2015-12-09,0.0,1.8391206000389253,0.7310958430012846,0.504307845552635,1.8391206000389253
2015-12-10,0.0,1.665735048890491,0.6621708058512333,0.9420289855072465,1.665735048890491
2015-12-11,0.0,1.508695652173913,0.599743768644163,0.8734314484895429,1.508695652173913
2015-12-12,0.0,1.366461354345981,0.5432021237558361,0.7910875320092805,1.366461354345981
2015-12-13,0.0,1.2376363849332623,0.5603688892516119,0.7165066982449361,1.2376363849332623
2015-12-14,0.0,1.1209565615880892,1.160269189615363,0.92186065915728,1.160269189615363
2015-12-15,0.0,1.015276884442234,1.05088326195094,0.8349510141526719,1.05088326195094
2015-12-16,3.4545454545454546,0.9195603000194632,0.9518098387278124,0.756234892019223,3.4545454545454546
2015-12-17,3.1288635674571323,0.8328675244452453,0.8620766948149923,0.6849398374438704,3.1288635674571323
2015-12-18,2.833885775299113,0.7543478260869565,0.7808032629043524,0.6203662193699869,2.833885775299113
2015-12-19,2.5667174085092745,0.6832306771729905,0.82374960430516,0.5618803653933311,2.5667174085092745
2015-12-20,2.3247366963649787,2.514666666666667,2.6555052724077326,0.5089083434219906,2.6555052724077326
2015-12-21,2.1055690390804576,2.2775931077356377,2.405153965797256,0.4609303295786399,2.405153965797256
2015-12-22,1.907063705436585,2.0628699752405404,2.178404863020757,0.4174755070763359,2.178404863020757
2015-12-23,1.7272727272727273,1.8683901528748563,1.9730328347854733,0.3781174460096114,1.9730328347854733
2015-12-24,1.5644317837285662,1.6922451755364158,1.7870225288349024,0.3424699187219352,1.7870225288349024
2015-12-25,1.4169428876495562,1.5327065012197605,1.7699953938277295,0.3101831096849934,1.7699953938277295
2015-12-26,1.2833587042546373,1.3882085485258735,1.7753377110694182,0.6594202898550724,1.7753377110694182
2015-12-27,1.1623683481824894,1.2573333333333334,1.6152826101227598,1.707603464870067,1.707603464870067
2015-12-28,1.052784519540229,1.1387965538678189,1.4629996844621531,1.5466168673118603,1.5466168673118603
2015-12-29,0.9535318527182924,1.03143498762027,1.325073435028001,1.4008074962740626,1.4008074962740626
2015-12-30,0.8636363636363636,0.9341950764374284,1.2001503669923226,1.2687444984536926,1.2687444984536926
2015-12-31,0.7822158918642831,0.8461225877682079,1.27773678662852,1.1491319161541511,1.27773678662852
2016-01-01,0.7084714438247782,0.7663532506098804,1.86260724000837,1.040795969821742,1.86260724000837
2016-01-02,1.1015151515151516,1.536236391912908,1.8931756723536064,0.9426735395380548,1.8931756723536064
2016-01-03,0.9976683392725154,1.391405654058922,2.197363927747656,0.8538017324350335,2.197363927747656
2016-01-04,0.9036118239659892,1.260229027471765,2.0999903175832686,0.7733084336559303,2.0999903175832686
2016-01-05,0.8184226122746678,1.141419252573466,1.9020109253602435,0.7705451586655818,1.9020109253602435
2016-01-06,0.7412647273058507,1.0338104279022091,1.7226963047872634,0.698014997794442,1.7226963047872634
2016-01-07,0.6713810050050406,0.9363465689138264,1.5602868095858118,0.9745320855614974,1.5602868095858118
2016-01-08,0.6080856639703498,0.8480712454175675,1.91230849324992,1.3837678721614803,1.91230849324992
2016-01-09,0.5507575757575758,1.0324159021953558,1.7320230557093077,1.4785714289801462,1.7320230557093077
2016-01-10,0.4988341696362577,0.9350835139807048,1.5687342686066024,2.334432823813355,2.334432823813355
2016-01-11,0.4518059119829945,0.846927266675374,1.4208397500187315,2.1143510511621706,2.1143510511621706
2016-01-12,0.4092113061373339,0.7670820673382346,1.2868881847187787,1.915017781598844,1.915017781598844
2016-01-13,0.3706323636529253,0.6947643808207186,1.1655650821614194,1.7344769222802427,1.7344769222802427
2016-01-14,0.3356905025025203,0.6292645407969855,1.0556798771533022,1.5709567936288449,1.5709567936288449
2016-01-15,0.3040428319851748,0.5699397856819904,0.9561542466249596,1.422852743525795,1.422852743525795
2016-01-16,0.2753787878787879,0.5162079510976779,0.8660115278546537,1.2887114005741358,1.2887114005741358
2016-01-17,0.2494170848181288,1.019047619047619,0.7843671343033011,1.1672164119066777,1.1672164119066777
2016-01-18,0.2259029559914973,0.9229755435832192,0.7104198750093658,1.0571755255810853,1.0571755255810853
2016-01-19,0.204605653068667,0.8359607913601643,0.6434440923593894,0.957508890799422,0.957508890799422
2016-01-20,0.1853161818264626,2.6309160305343515,0.5827825410807098,0.8672384611401214,2.6309160305343515
2016-01-21,0.1678452512512601,3.8441379310344814,0.527839938576651,1.1119266054954735,3.8441379310344814
2016-01-22,0.1520214159925874,3.481726692832425,0.8045837564755988,1.0070982395218877,3.481726692832425
2016-01-23,0.1376893939393939,3.1534822581976374,0.7287305481222981,0.9121527077734936,3.1534822581976374
2016-01-24,0.1247085424090644,2.856183506085983,0.660028502306373,0.8261582928528531,2.856183506085983
2016-01-25,0.1129514779957486,2.5869129909423285,0.6464732086021568,0.8890473990302121,2.5869129909423285
2016-01-26,0.1023028265343335,2.343028313288188,0.5855260833435905,0.8052312679539394,2.343028313288188
2016-01-27,0.0926580909132313,2.1787644787644784,0.5303248297280503,0.7293170145911136,2.1787644787644784
2016-01-28,0.08392262562563,3.7947916666666655,0.4803277480314221,0.6605596788654765,3.7947916666666655
2016-01-29,0.2842105263157894,3.437032613451471,0.4350442079946501,0.5982845328070289,3.437032613451471
2016-01-30,1.6371428571428577,3.1130017728498176,0.6542750241738164,2.235084033237786,3.1130017728498176
2016-01-31,1.4827990274949103,2.8195193725655745,0.5925923723310652,2.024368500521879,2.8195193725655745
2016-02-01,1.3430061685496475,2.553705417583163,0.5367249348825337,1.8335184561131064,2.553705417583163
2016-02-02,1.2163924681078166,2.312951428264012,0.5509552492605776,1.6606610545662637,2.312951428264012
2016-02-03,1.1017154433976288,2.094894842871718,0.5305022434161555,1.5041000154421198,2.094894842871718
2016-02-04,0.997849748370235,1.8973958333333327,0.4804884358071033,1.362298977405635,1.8973958333333327
2016-02-05,0.9037761304787066,1.7185163067257354,0.5128300897107744,1.233866421638805,1.7185163067257354
2016-02-06,0.8185714285714287,2.988659793814433,0.6928469228305156,2.3430743243243244,2.988659793814433
2016-02-07,0.7413995137474552,2.7068998996918205,0.7495650970893031,2.1221778626697043,2.7068998996918205
2016-02-08,0.6715030842748236,2.451703295944477,0.6788988463400546,2.269373777187967,2.451703295944477
2016-02-09,0.6081962340539083,2.220565692890729,0.6148947507716531,2.055425533059108,2.220565692890729
2016-02-10,0.5508577216988144,2.011218896103712,0.5569247268055433,1.8616475454238888,2.011218896103712
2016-02-11,0.4989248741851176,2.677392738644439,0.5044199042814919,1.6861382364092323,2.677392738644439
2016-02-12,0.4518880652393532,2.7899736131401363,0.4568650440334819,1.5271753019360514,2.7899736131401363
2016-02-13,0.6774999936421712,2.5269451240928955,0.4764847766767746,1.3831988104428583,2.5269451240928955
2016-02-14,0.6136277767803607,2.2887139971872297,0.5604135556515728,1.2527958949997828,2.2887139971872297
2016-02-15,0.5557771984796229,2.0729424279845103,0.5075798191279073,1.1346868885939836,2.0729424279845103
2016-02-16,0.5033805607212926,1.87751301168225,0.4597270536869392,1.027712766529554,1.87751301168225
2016-02-17,0.4559236859757091,1.9388000076055525,0.4163856716265843,0.9308237727119444,1.9388000076055525
2016-02-18,0.4129408714866259,1.7560170471633911,0.7874454407120769,0.8430691182046162,1.7560170471633911
2016-02-19,0.3740103192471979,1.590466194466712,0.7941632283101184,1.072713529004892,1.590466194466712
2016-02-20,2.0,2.4268551169351635,0.719292429168694,0.9715820281957774,2.4268551169351635
2016-02-21,1.8114473285278128,2.198060109148128,0.651480174623956,1.3938173997378622,2.198060109148128
2016-02-22,1.640670712015276,2.0327365680118965,0.5900610109556993,1.262413402605367,2.0327365680118965
2016-02-23,1.4859942891369484,2.729107981220657,0.5344322209820611,1.1433976928235994,2.729107981220657
2016-02-24,1.3459001926323562,2.4718176809230465,0.4840479094885703,1.035602348055087,2.4718176809230465
2016-02-25,2.55,2.353316955718713,0.4384136462612717,0.992390993443878,2.55
2016-02-26,2.309595343872962,3.0455026394475704,0.3970816141550592,1.175969247906444,3.0455026394475704
2016-02-27,2.091855157819477,2.758383810125853,0.5012454226871248,2.445590584434844,2.758383810125853
2016-02-28,1.894642718649609,2.498333491953424,0.6737776900303514,2.668932868773678,2.668932868773678
2016-02-29,1.716022745606254,2.262799764885296,0.8826043345408102,2.4173156575800765,2.4173156575800765
2016-03-01,1.554242409110706,2.9015503760456114,0.7993956319755096,2.189419995065942,2.9015503760456114
2016-03-02,1.4077141299341107,2.628002838638348,0.7240315409894199,1.983009500543789,2.628002838638348
2016-03-03,1.275,2.3802443607074726,0.8275791344773364,1.7960586311026605,2.3802443607074726
2016-03-04,3.7,2.155843644223472,0.7495580061471656,1.6267328045951177,3.7
2016-03-05,3.351177557776455,1.952598605026137,0.6788924239059587,1.473370396556192,3.351177557776455
2016-03-06,3.035240817228261,1.8226666666666669,0.6148889338211103,1.387770406691664,3.035240817228261
2016-03-07,3.7125,2.977752808988764,0.5569194582557828,1.909280117531832,3.7125
2016-03-08,3.362499103579754,2.6970211854294446,0.5044151324312974,1.7292801841571528,3.362499103579754
2016-03-09,3.045495009178356,2.442755910664542,0.4568607220558385,1.56624998493378,3.045495009178356
2016-03-10,2.758376899210461,2.7184971098265893,0.6700046120142972,1.4185896755075116,2.758376899210461
2016-03-11,2.4983272325738115,2.4622071636029785,0.7269973306847105,1.2848502389876095,2.4983272325738115
2016-03-12,3.276190476190476,2.23007929439533,0.7850091407678246,1.1745691306013022,3.276190476190476
2016-03-13,2.9673232429217515,2.019835590118806,0.9953483606557378,2.631100244498777,2.9673232429217515
2016-03-14,2.687574880634547,1.829412891893055,0.9015105644321876,2.383049754493093,2.687574880634547
2016-03-15,2.434200168871953,1.656942547897008,0.8165194517901435,2.158384555762688,2.434200168871953
2016-03-16,2.204712696502526,1.5007320759560518,0.7395409898181251,1.9548999687360056,2.204712696502526
2016-03-17,1.9968604621254264,1.3592485549132949,0.6698197751714288,1.7705991629529718,1.9968604621254264
2016-03-18,1.80860377477996,1.2311035818014893,0.6066716211646925,1.6036735618123714,1.80860377477996
2016-03-19,1.638095238095238,1.115039647197665,0.5952450775031422,1.452485094687852,1.638095238095238
2016-03-20,1.4836616214608758,1.009917795059403,0.5391275527311991,1.3155501222493886,1.4836616214608758
2016-03-21,1.3437874403172734,0.9147064459465276,0.4883005825653341,2.718894230769231,2.718894230769231
2016-03-22,1.2171000844359767,0.8284712739485041,0.4422653929032747,2.462566845438304,2.462566845438304
2016-03-23,1.54047619047619,0.7503660379780258,0.4005702322374704,2.23040506674519,2.23040506674519
2016-03-24,1.3952457399493987,0.6796242774566473,0.4756801025494944,2.0201306498452367,2.0201306498452367
2016-03-25,1.2637070841355753,0.6155517909007446,1.3865387532231157,1.8520386266094424,1.8520386266094424
2016-03-26,1.1445694107995303,1.5671586715867158,1.255820960213149,1.6774352112509974,1.6774352112509974
